chemin, class, classe_LOC, classe_CLOC, classe_DC, WMC, classe_BC
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\ComparableObjectItemTest.java, ComparableObjectItemTest.java, 117, 57, 0.4871795, 8, 0.06089743599295616
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\ComparableObjectSeriesTest.java, ComparableObjectSeriesTest.java, 184, 74, 0.4021739, 13, 0.030936453491449356
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\DatasetChangeConfirmation.java, DatasetChangeConfirmation.java, 48, 38, 0.7916667, 2, 0.3958333432674408
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\DataUtilsTest.java, DataUtilsTest.java, 213, 59, 0.2769953, 31, 0.008935332298278809
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java, DefaultKeyedValues2DTest.java, 295, 85, 0.2881356, 31, 0.009294696152210236
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValuesTest.java, DefaultKeyedValuesTest.java, 428, 120, 0.28037384, 35, 0.0080106807872653
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValueTest.java, DefaultKeyedValueTest.java, 117, 57, 0.4871795, 8, 0.06089743599295616
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\DomainOrderTest.java, DomainOrderTest.java, 83, 47, 0.56626505, 4, 0.14156626164913177
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\flow\DefaultFlowDatasetTest.java, DefaultFlowDatasetTest.java, 116, 59, 0.5086207, 7, 0.07266009598970413
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\flow\FlowKeyTest.java, FlowKeyTest.java, 82, 47, 0.5731707, 4, 0.14329268038272858
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\flow\NodeKeyTest.java, NodeKeyTest.java, 84, 49, 0.5833333, 4, 0.1458333283662796
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\function\LineFunction2DTest.java, LineFunction2DTest.java, 87, 51, 0.5862069, 5, 0.11724138259887695
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\function\NormalDistributionFunction2DTest.java, NormalDistributionFunction2DTest.java, 93, 51, 0.5483871, 5, 0.10967741906642914
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\function\PolynomialFunction2DTest.java, PolynomialFunction2DTest.java, 122, 59, 0.48360655, 22, 0.021982116624712944
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\function\PowerFunction2DTest.java, PowerFunction2DTest.java, 86, 51, 0.59302324, 5, 0.1186046451330185
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\gantt\SlidingGanttCategoryDatasetTest.java, SlidingGanttCategoryDatasetTest.java, 160, 54, 0.3375, 11, 0.03068181872367859
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\gantt\TaskSeriesCollectionTest.java, TaskSeriesCollectionTest.java, 574, 144, 0.2508711, 40, 0.006271777208894491
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\gantt\TaskSeriesTest.java, TaskSeriesTest.java, 108, 51, 0.4722222, 5, 0.09444443881511688
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\gantt\TaskTest.java, TaskTest.java, 110, 50, 0.45454547, 5, 0.09090909361839294
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\gantt\XYTaskDatasetTest.java, XYTaskDatasetTest.java, 121, 49, 0.40495867, 4, 0.10123966634273529
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\general\DatasetUtilsTest.java, DatasetUtilsTest.java, 1341, 297, 0.22147651, 141, 0.0015707553829997778
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\general\DefaultHeatMapDatasetTest.java, DefaultHeatMapDatasetTest.java, 165, 57, 0.34545454, 6, 0.057575758546590805
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\general\DefaultKeyedValueDatasetTest.java, DefaultKeyedValueDatasetTest.java, 97, 52, 0.53608245, 5, 0.1072164922952652
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\general\DefaultKeyedValues2DDatasetTest.java, DefaultKeyedValues2DDatasetTest.java, 74, 46, 0.6216216, 3, 0.20720720291137695
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\general\DefaultKeyedValuesDatasetTest.java, DefaultKeyedValuesDatasetTest.java, 73, 45, 0.6164383, 3, 0.2054794430732727
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\general\DefaultPieDatasetTest.java, DefaultPieDatasetTest.java, 159, 63, 0.3962264, 14, 0.028301885351538658
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\general\IntervalDataItem.java, IntervalDataItem.java, 59, 39, 0.66101694, 4, 0.16525423526763916
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\general\TestIntervalCategoryDataset.java, TestIntervalCategoryDataset.java, 434, 241, 0.5552995, 66, 0.008413628675043583
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\general\TestIntervalXYZDataset.java, TestIntervalXYZDataset.java, 133, 47, 0.35338345, 21, 0.01682778261601925
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\KeyedObjects2DTest.java, KeyedObjects2DTest.java, 348, 85, 0.24425288, 48, 0.005088601727038622
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\KeyedObjectsTest.java, KeyedObjectsTest.java, 313, 90, 0.28753993, 33, 0.008713331073522568
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\KeyedObjectTest.java, KeyedObjectTest.java, 107, 54, 0.5046729, 5, 0.10093457996845245
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\KeyToGroupMapTest.java, KeyToGroupMapTest.java, 211, 88, 0.4170616, 13, 0.03208165988326073
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\RangeTest.java, RangeTest.java, 300, 87, 0.29, 24, 0.012083332985639572
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\RangeTypeTest.java, RangeTypeTest.java, 83, 47, 0.56626505, 4, 0.14156626164913177
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\statistics\BoxAndWhiskerCalculatorTest.java, BoxAndWhiskerCalculatorTest.java, 147, 54, 0.36734694, 11, 0.03339517489075661
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\statistics\BoxAndWhiskerItemTest.java, BoxAndWhiskerItemTest.java, 68, 44, 0.64705884, 3, 0.21568627655506134
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\statistics\DefaultBoxAndWhiskerCategoryDatasetTest.java, DefaultBoxAndWhiskerCategoryDatasetTest.java, 242, 70, 0.2892562, 14, 0.020661156624555588
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\statistics\DefaultBoxAndWhiskerXYDatasetTest.java, DefaultBoxAndWhiskerXYDatasetTest.java, 156, 59, 0.37820512, 7, 0.054029304534196854
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\statistics\DefaultMultiValueCategoryDatasetTest.java, DefaultMultiValueCategoryDatasetTest.java, 218, 66, 0.3027523, 19, 0.015934331342577934
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\statistics\DefaultStatisticalCategoryDatasetTest.java, DefaultStatisticalCategoryDatasetTest.java, 238, 79, 0.33193278, 16, 0.02074579894542694
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\statistics\HistogramBinTest.java, HistogramBinTest.java, 80, 47, 0.5875, 4, 0.14687499403953552
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\statistics\HistogramDatasetTest.java, HistogramDatasetTest.java, 221, 80, 0.36199096, 28, 0.012928248383104801
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\statistics\MeanAndStandardDeviationTest.java, MeanAndStandardDeviationTest.java, 79, 47, 0.5949367, 4, 0.1487341821193695
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\statistics\RegressionTest.java, RegressionTest.java, 213, 79, 0.37089202, 15, 0.024726133793592453
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\statistics\SimpleHistogramBinTest.java, SimpleHistogramBinTest.java, 143, 54, 0.37762237, 6, 0.06293705850839615
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\statistics\SimpleHistogramDatasetTest.java, SimpleHistogramDatasetTest.java, 108, 54, 0.5, 6, 0.0833333358168602
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\statistics\StatisticsTest.java, StatisticsTest.java, 397, 101, 0.25440806, 35, 0.007268801797181368
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\time\DateRangeTest.java, DateRangeTest.java, 94, 51, 0.5425532, 6, 0.0904255285859108
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\time\DayTest.java, DayTest.java, 510, 151, 0.29607844, 53, 0.005586385726928711
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\time\FixedMillisecondTest.java, FixedMillisecondTest.java, 87, 51, 0.5862069, 7, 0.08374384790658951
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\time\HourTest.java, HourTest.java, 463, 137, 0.29589632, 47, 0.006295666564255953
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\time\MillisecondTest.java, MillisecondTest.java, 458, 125, 0.27292576, 45, 0.006065017078071833
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\time\MinuteTest.java, MinuteTest.java, 438, 122, 0.27853882, 44, 0.006330427713692188
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\time\MonthTest.java, MonthTest.java, 525, 151, 0.28761905, 59, 0.004874899052083492
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\time\MovingAverageTest.java, MovingAverageTest.java, 89, 48, 0.53932583, 3, 0.17977528274059296
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\time\ohlc\OHLCItemTest.java, OHLCItemTest.java, 126, 58, 0.46031746, 6, 0.07671957463026047
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\time\ohlc\OHLCSeriesCollectionTest.java, OHLCSeriesCollectionTest.java, 215, 79, 0.36744186, 15, 0.02449612505733967
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\time\ohlc\OHLCSeriesTest.java, OHLCSeriesTest.java, 226, 80, 0.3539823, 15, 0.023598819971084595
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\time\ohlc\OHLCTest.java, OHLCTest.java, 98, 50, 0.5102041, 5, 0.10204081237316132
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\time\QuarterTest.java, QuarterTest.java, 546, 158, 0.2893773, 65, 0.00445195846259594
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\time\SecondTest.java, SecondTest.java, 430, 118, 0.2744186, 43, 0.006381827872246504
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\time\SimpleTimePeriodTest.java, SimpleTimePeriodTest.java, 156, 61, 0.39102563, 8, 0.048878204077482224
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\time\TimePeriodAnchorTest.java, TimePeriodAnchorTest.java, 62, 44, 0.7096774, 3, 0.23655913770198822
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\time\TimePeriodValuesCollectionTest.java, TimePeriodValuesCollectionTest.java, 176, 67, 0.3806818, 11, 0.03460743650794029
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\time\TimePeriodValuesTest.java, TimePeriodValuesTest.java, 267, 95, 0.35580525, 22, 0.016172965988516808
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\time\TimePeriodValueTest.java, TimePeriodValueTest.java, 81, 47, 0.5802469, 5, 0.1160493865609169
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\time\TimeSeriesCollectionTest.java, TimeSeriesCollectionTest.java, 410, 104, 0.25365853, 20, 0.012682926841080189
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\time\TimeSeriesDataItemTest.java, TimeSeriesDataItemTest.java, 85, 53, 0.62352943, 4, 0.1558823585510254
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\time\TimeSeriesTest.java, TimeSeriesTest.java, 1005, 221, 0.2199005, 76, 0.0028934276197105646
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\time\TimeTableXYDatasetTest.java, TimeTableXYDatasetTest.java, 143, 58, 0.4055944, 9, 0.045066043734550476
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\time\WeekTest.java, WeekTest.java, 639, 183, 0.28638497, 69, 0.004150507040321827
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\time\YearTest.java, YearTest.java, 465, 137, 0.29462364, 53, 0.005558936856687069
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\CategoryTableXYDatasetTest.java, CategoryTableXYDatasetTest.java, 162, 61, 0.37654322, 8, 0.047067902982234955
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\DefaultHighLowDatasetTest.java, DefaultHighLowDatasetTest.java, 161, 50, 0.310559, 34, 0.009134088642895222
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\DefaultIntervalXYDatasetTest.java, DefaultIntervalXYDatasetTest.java, 318, 100, 0.3144654, 54, 0.0058234333992004395
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\DefaultOHLCDatasetTest.java, DefaultOHLCDatasetTest.java, 135, 57, 0.42222223, 11, 0.038383837789297104
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\DefaultTableXYDatasetTest.java, DefaultTableXYDatasetTest.java, 171, 60, 0.3508772, 12, 0.02923976629972458
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\DefaultWindDatasetTest.java, DefaultWindDatasetTest.java, 167, 76, 0.4550898, 18, 0.025282766669988632
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\DefaultXYDatasetTest.java, DefaultXYDatasetTest.java, 195, 72, 0.36923078, 37, 0.00997920986264944
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\DefaultXYZDatasetTest.java, DefaultXYZDatasetTest.java, 201, 72, 0.35820895, 43, 0.00833044108003378
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\IntervalXYDelegateTest.java, IntervalXYDelegateTest.java, 103, 47, 0.4563107, 4, 0.11407767236232758
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\MatrixSeriesCollectionTest.java, MatrixSeriesCollectionTest.java, 103, 51, 0.49514562, 6, 0.08252426981925964
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\MatrixSeriesTest.java, MatrixSeriesTest.java, 144, 56, 0.3888889, 7, 0.0555555559694767
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\OHLCDataItemTest.java, OHLCDataItemTest.java, 74, 47, 0.6351351, 4, 0.15878377854824066
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\TableXYDatasetTest.java, TableXYDatasetTest.java, 235, 102, 0.43404254, 15, 0.028936170041561127
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\VectorDataItemTest.java, VectorDataItemTest.java, 104, 51, 0.4903846, 5, 0.09807692468166351
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\VectorSeriesCollectionTest.java, VectorSeriesCollectionTest.java, 125, 54, 0.432, 7, 0.0617142878472805
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\VectorSeriesTest.java, VectorSeriesTest.java, 246, 86, 0.3495935, 13, 0.026891807094216347
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\VectorTest.java, VectorTest.java, 92, 51, 0.5543478, 5, 0.11086956411600113
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\XIntervalDataItemTest.java, XIntervalDataItemTest.java, 107, 54, 0.5046729, 5, 0.10093457996845245
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\XIntervalSeriesCollectionTest.java, XIntervalSeriesCollectionTest.java, 164, 65, 0.39634147, 15, 0.026422765105962753
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\XIntervalSeriesTest.java, XIntervalSeriesTest.java, 264, 90, 0.3409091, 15, 0.022727273404598236
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\XYBarDatasetTest.java, XYBarDatasetTest.java, 118, 53, 0.44915253, 23, 0.01952837035059929
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\XYCoordinateTest.java, XYCoordinateTest.java, 92, 51, 0.5543478, 5, 0.11086956411600113
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\XYDataItemTest.java, XYDataItemTest.java, 79, 47, 0.5949367, 4, 0.1487341821193695
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\XYIntervalDataItemTest.java, XYIntervalDataItemTest.java, 124, 56, 0.4516129, 5, 0.0903225764632225
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\XYIntervalSeriesCollectionTest.java, XYIntervalSeriesCollectionTest.java, 158, 64, 0.4050633, 15, 0.027004219591617584
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\XYIntervalSeriesTest.java, XYIntervalSeriesTest.java, 256, 87, 0.33984375, 14, 0.0242745541036129
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\XYIntervalTest.java, XYIntervalTest.java, 90, 47, 0.5222222, 4, 0.13055555522441864
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java, XYSeriesCollectionTest.java, 416, 104, 0.25, 35, 0.0071428571827709675
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesTest.java, XYSeriesTest.java, 672, 160, 0.23809524, 39, 0.006105006206780672
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\YIntervalDataItemTest.java, YIntervalDataItemTest.java, 112, 59, 0.52678573, 5, 0.10535714775323868
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\YIntervalSeriesCollectionTest.java, YIntervalSeriesCollectionTest.java, 150, 62, 0.41333333, 15, 0.02755555510520935
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\YIntervalSeriesTest.java, YIntervalSeriesTest.java, 242, 84, 0.34710744, 13, 0.026700573042035103
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\YIntervalTest.java, YIntervalTest.java, 82, 47, 0.5731707, 4, 0.14329268038272858
C:\Users\Pierre-Paul Hamon\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\xy\YWithXIntervalTest.java, YWithXIntervalTest.java, 82, 47, 0.5731707, 4, 0.14329268038272858
